CH4_out,T_max_K,Vcat_m3,A_over_V_1_per_cm,diameter_cm,porosity
0.000347259742369454,1776.3451147731087,5.950855126262406e-07,1759.26850053958,2.193975461047513,0.4753076771512738
0.006635134402248741,1817.7529145842798,7.327093446162976e-07,1689.630155447081,2.000712861473742,0.22312514255016164
0.01915208367416345,1894.637368427004,3.640550545602067e-07,1488.449227085524,1.4256619906806687,0.23980888926403618
0.0007664668225725182,1779.0327755245303,1.1074108099382812e-06,1506.064922529373,2.5701705851939183,0.2885019328416558
0.0036709756374897658,1798.6710444342089,7.487957235794673e-07,1768.7717599091666,2.051259046324508,0.24471440701121377
0.0011767764205980733,1781.961468753621,3.243575917836438e-07,1670.7486165011583,1.5406570352749294,0.42003606435341845
0.002698323010144375,1792.2710049586294,7.608169107725109e-07,1737.8069641917148,2.0873385793369112,0.25888906553442603
0.0003747880989311319,1776.0733415621853,1.0236998126165686e-06,1168.302090862544,2.683448311892687,0.39664207858791434
0.0003526449946119923,1777.328967413087,6.565135181326438e-07,1902.4016489435617,2.346919774305878,0.49413335039089135
0.0021515242004841576,1788.6229050934235,3.855140614931497e-07,1445.8015622597136,1.6260957176398754,0.3812191351271735
0.000354721629651624,1776.011726285391,6.121846340784787e-07,1215.6748984132585,2.2654008371722236,0.49373118679479966
0.013182745465825861,1858.588305265071,3.201047572052986e-07,1164.8682467586077,1.4064830881747932,0.3132289758871673
0.0007034933909181243,1778.569519442994,3.703507830400187e-07,1787.0623667603886,1.6473574342253545,0.4208028037662643
0.008404709534988649,1828.940425799324,5.797007081793094e-07,1153.7978240242246,1.84241531957751,0.275200938006273
0.00037511673958373376,1776.0753491774904,1.0010745652830945e-06,1998.7563781330014,2.5075200305416754,0.3242804731881732
0.00034884676403171185,1776.7445754881826,1.089247155582021e-06,1804.5854267362365,2.7710405334198933,0.3979541854945871
0.00042215570940475316,1776.4199706272732,6.683832996560465e-07,1062.3495791498756,2.28265633827875,0.45558085379156515
0.0003491496389123567,1776.7964541187391,9.84560618953573e-07,1776.7553404473338,2.679369207217885,0.41794208309371117
0.0005961864224921837,1777.7667165561904,9.973547208707597e-07,1245.5522672431775,2.5332804017435713,0.3404131555142553
0.0008396393972412148,1779.5652303738198,1.1093372510615029e-06,1419.108911096699,2.5768574068568086,0.2909584487874935
0.00044517721982329677,1776.600048427912,1.328025740798753e-06,1989.3310159111402,2.7748389156111664,0.26798529803861537
0.0032164541248755557,1795.6921682271661,4.6071849086364336e-07,1463.2606443140658,1.7107678224931693,0.33189863254571333
0.00310342514706936,1794.9483473856703,2.3743936430669754e-07,1676.7066253813584,1.3060368115811583,0.4092132469449934
0.0005114582564694637,1777.1176781022668,3.338884477665964e-07,1831.2748346644612,1.616933553427987,0.457991733286748
0.0010512786284034683,1781.0784065589382,1.50772001449334e-06,1511.8216247002567,2.9009273926518704,0.23961096439440732
0.00035347965827319596,1777.4483414453728,7.453922417179355e-07,1961.6571936637868,2.4495798815470673,0.4727816482073294
0.002584849809373239,1791.5174963481927,6.799218074127843e-07,1039.5928766642028,2.0872976023767946,0.3376628940196429
0.00818708045834628,1827.5712656084459,1.450111734466302e-07,1928.0470945329484,1.0065433541104007,0.3925292665255302
0.029572613644365964,1955.1214549971994,2.5014686364998005e-07,1117.4659646139949,1.2085778589054441,0.2731669641973102
0.0007915576197620211,1779.2160062258183,1.1866921802402122e-06,1323.889541481327,2.6711384330005483,0.294114676591435
0.0003475688838203444,1776.2070957064202,5.593771000384278e-07,1756.6845911571172,2.1271015148255943,0.4752926916654709
0.009762320900519634,1837.4423781133034,1.648427517390022e-07,1072.7839738691755,1.1254358451415365,0.44764634401806674
0.013841803936655385,1862.620500832389,2.572875788152113e-07,1321.8302235507238,1.2680833944943295,0.3209338959341388
0.017050058114932758,1882.0629146737197,3.7222268586707177e-07,1628.7018225100376,1.4389660721184667,0.23705963301962885
0.00034875182630140535,1776.7278809031986,9.508885378981512e-07,1586.5527046239652,2.679369207217885,0.4378485276332552
0.0005493909849432023,1777.4101159986778,9.578236240279632e-07,1340.4425083032042,2.4847063528154063,0.3415477780168866
0.0066642931818909285,1817.9383230388833,3.223089380045201e-07,1175.1817612963096,1.4670799197019857,0.3644442277621394
0.00038761731006072545,1776.159023473288,4.795726946740158e-07,1280.40875798604,2.0060480339920463,0.4942211599403716
0.0027170915223118835,1792.395475696629,3.14749800203359e-07,1203.4552406761495,1.524626680883699,0.42531839534284116
0.00035123688667542313,1776.0430537846014,6.727576854011402e-07,1588.518292574825,2.264270235000334,0.4430823056318897
0.0006667320257277302,1778.2965826599118,1.3167915460894368e-06,1651.6961911524343,2.7568275497517267,0.26466253550283736
0.013703514282713193,1861.7755259849985,2.567820994561852e-07,1319.67767779703,1.2680833944943295,0.32226802135364113
0.0010290295330941184,1780.9208781470634,2.9499039072443717e-07,1830.0285696167398,1.4801993735363423,0.42857886312913795
0.002285683395937484,1789.5222403123093,3.812046850817973e-07,1814.6328726513154,1.5743897503296214,0.3472865138802854
0.015206168695708027,1870.9261255062129,2.8789350096037285e-07,1126.2118120004725,1.339360668600519,0.3188768486650959
0.016242110981708337,1877.1953907069806,1.7047971892124257e-07,1314.1338956023023,1.0654693585201815,0.36264755588315495
0.020920485153848846,1905.1170981507855,3.678733411120612e-07,1488.449227085524,1.4256619906806687,0.23183584381773958
0.004457592589604682,1803.7868962595592,2.9498052335872264e-07,1787.096941554801,1.3832325180402705,0.34567754365854814
0.0004995581813514055,1777.025298714637,1.164601497720078e-06,1719.909383508693,2.6409974530227336,0.2913525259128994
0.0003604245806272754,1776.008066274826,6.11400146214267e-07,1281.1998649759428,2.226006602106081,0.4763254043823819
0.0003478899935098694,1776.5597654719286,6.673077402150731e-07,1699.2926989448297,2.3230372691369467,0.4751893114372708
0.004617633848641291,1804.8224321217276,2.2489542014452975e-07,1926.314988105897,1.2317312249415406,0.3708740878816072
0.01881258600841536,1892.6151594565335,3.331961535343091e-07,1096.3074237991932,1.4064830881747932,0.28514194668323933
0.0066049657785743465,1817.5610450369747,2.9558914705064536e-07,1802.1094349261723,1.3571437563487438,0.3188768486650959
0.00035585402282348633,1776.007935517784,1.175857392846591e-06,1698.1514479873467,2.753074192833161,0.34157291580763705
0.01324850928580563,1858.9912514301516,2.6063027173144805e-07,1343.1473148047737,1.2762943124038812,0.3209338959341388
0.0003473193588159445,1776.3901651600736,8.196733946377615e-07,1588.518292574825,2.499305489585676,0.4430823056318897
0.00034768521219079735,1776.190799562002,5.951592049021222e-07,1411.3432494525728,2.247130097842247,0.49977477818210553
0.0003483426731957977,1776.6527159571249,9.508885378981512e-07,1550.4455523553745,2.679369207217885,0.4378485276332552
0.01306528924607459,1857.868299876078,3.7363295078522437e-07,1291.5221380087046,1.4864309286126542,0.2822973211987961
0.0024730513566218054,1790.773406877699,1.4734476010019728e-07,1952.415231071799,1.09171537099973,0.4753076771512738
0.013020483540601787,1857.5935296382759,2.6060477126798586e-07,1454.3650375546595,1.2680833944943295,0.31217873967779985
0.006957111559629387,1819.798154785981,1.648427517390022e-07,1294.3343790598474,1.1254358451415365,0.44764634401806674
0.00034725780875833706,1776.3055321137758,6.956008610475394e-07,1699.2926989448297,2.3230372691369467,0.4529379102758074
0.0003475301572524306,1776.4688377792277,6.648834605755013e-07,1652.5325856187528,2.3188137184376183,0.4751893114372708
0.0014418700809402164,1783.8020687903115,2.628843358621731e-07,1927.1605267771638,1.3852429937129553,0.41856436061724284
0.0006178512348950547,1777.9303661974998,5.011967977986856e-07,1897.2491892508028,1.8454338138908746,0.37540255460127014
0.031746430401954226,1967.3640029474743,2.5014686364998005e-07,1047.8490777684021,1.2085778589054441,0.2731669641973102
0.004587115687446842,1804.6250941409123,2.3561901825126438e-07,1072.7839738691755,1.352467623563998,0.45330456035019334
0.008242113415479908,1827.9176621676247,3.4372505322774336e-07,1861.7138691437704,1.4250349456567497,0.2816286182217903
0.0027766443898939444,1792.7901316366513,2.3359655381813384e-07,1676.7066253813584,1.3060368115811583,0.4187747682107418
0.0003474175136035006,1776.235812378379,5.170989483653104e-07,1691.1199304839276,2.088649785727818,0.49692670160303576
0.014859356248128477,1868.8201807045139,1.6568021223137537e-07,1931.447772184167,1.0188674097985952,0.3226327978015813
0.0008848601777151564,1779.8916038124064,3.401831658021159e-07,1586.5527046239652,1.6025964077828014,0.4378485276332552
0.00035489233840004,1776.0110156096912,7.512078426156681e-07,1827.8334230924463,2.298407028732248,0.39647523579716154
0.0035048414639811745,1797.5843775222083,1.7772106728861442e-07,1699.2926989448297,1.1648407567687213,0.44410257674334025
0.004941521291602241,1806.9132040907755,1.5175115361336956e-07,1276.8060109522655,1.1248432218682531,0.4909776239648398
0.004653755908859148,1805.0559299016456,2.2513495475831183e-07,1926.314988105897,1.2317312249415406,0.37020401006373654
0.01297322760111542,1857.3036665348375,1.5959809907603565e-07,1314.3218151600852,1.0574642936161396,0.3942615325458481
0.005921371980103007,1813.2021809607888,1.6318953896802082e-07,1072.7839738691755,1.1690726597695626,0.49324484978262106
0.001389804808596956,1783.442806052881,2.351537720390317e-07,1867.3205056421994,1.3386742156597393,0.4430823056318897
0.0072476235935845824,1821.6396914718016,2.5876634737690083e-07,1989.2552670362638,1.2680833944943295,0.31703094185207337
0.0004054128718552955,1776.290838702569,6.39680194921611e-07,1734.4529908908266,2.1140400205404353,0.3925292665255302
0.00035307236778140354,1776.0218140418112,1.1878191966556461e-06,1714.6885609529195,2.7710405334198933,0.34347170697581453
0.008334170144143603,1828.4968408512502,1.469333115559699e-07,1869.1397501150773,1.0141836572063325,0.3937162686724843
0.0008062429729492053,1779.3229243816666,3.0964340819265647e-07,1442.8185470427272,1.5809626185031236,0.47421583735478645
0.0033417032527426086,1796.5149295786325,2.142507833935832e-07,1800.8570893295537,1.2406242527515923,0.4092132469449934
0.00036575402140376476,1776.0253044483761,9.477728431292346e-07,1585.2551763659526,2.5273366623716385,0.3702518075840616
0.004725959827228505,1805.5224200371208,2.6079688325185125e-07,1961.1348141418719,1.301049660842355,0.3461117804815726
0.00034733553351015423,1776.3983169452033,6.727576854011402e-07,1941.5647729001469,2.264270235000334,0.4430823056318897
0.008748300321474169,1831.0984330428983,1.7424910475216086e-07,1314.1338956023023,1.126358997355107,0.4170842976719789
0.0003477175635575827,1776.5192981123903,9.84560618953573e-07,1628.7250071788917,2.679369207217885,0.41794208309371117
0.0008879602639767066,1779.9139099090924,3.829706135134212e-07,1787.0623667603886,1.6473574342253545,0.4010664598408082
0.00668259873342622,1818.0547008256087,2.9600593821552795e-07,1802.1094349261723,1.3571437563487438,0.317916440901462
0.01694586215262741,1881.43625648107,2.6119938748872455e-07,1348.7879531827127,1.2573464246343389,0.29878513233603865
0.00726694683906279,1821.7620540679711,2.2822989405447545e-07,1321.8302235507238,1.2609897928859435,0.3908303606712353
0.00035163496243808797,1777.1819647231284,8.20809271962641e-07,1831.2748346644612,2.5352022028982963,0.457991733286748
0.0049640352563559515,1807.0583020403221,1.3782711651816055e-07,1831.1440053924564,1.02908950865746,0.44764634401806674
0.0032535213455515922,1795.9358209763957,9.641841826756403e-07,1117.4659646139949,2.372777983790562,0.2731669641973102
0.00035144619187962774,1777.1540935314538,8.057848360028665e-07,1666.2531299483642,2.5527168276879233,0.4751893114372708
0.012902257979670304,1856.8682169955969,1.4296791661741079e-07,1274.1335817068236,1.0194145518858946,0.41611704815488687
0.0003545909928889622,1776.0123067902396,6.719489003456603e-07,1508.7729760312584,2.264270235000334,0.44375182857917306
0.0009862954235292643,1780.6173915375266,4.6787086601673254e-07,1588.518292574825,1.7936054628970874,0.3827500964808296
0.01336218809658173,1859.6874691046817,1.3717426748187175e-07,1259.5215211848729,1.0025230557434706,0.42074101991941193
0.00035195707174925434,1776.0330474748107,6.951877886729898e-07,1827.7025938204417,2.244272407820856,0.4142128256606212
0.018159111089416084,1888.713353426513,1.5565700270292568e-07,1375.313278807722,1.0141836572063325,0.35772012890324983
0.012880738723561937,1856.7361498706186,1.429127989193747e-07,1274.1335817068236,1.0194145518858946,0.416342149597152
0.00034939887269809636,1776.085514095109,4.990582716547542e-07,1643.0098111194027,2.0430109159562866,0.4925435839376629
0.0008183065503850219,1779.410583167439,2.7738938705330397e-07,1902.4080267749707,1.4582549115176688,0.44637995138416675
0.00639221104405555,1816.2067763292516,1.6188649815177118e-07,1294.3343790598474,1.1254358451415365,0.4575521327754768
0.011623247685509762,1848.9936660552073,1.5959809907603565e-07,1409.5513872251493,1.0574642936161396,0.3942615325458481
0.010560687475774929,1842.412092608233,1.450111734466302e-07,1664.6050429115235,1.0065433541104007,0.3925292665255302
0.0027347706881866965,1792.5126807763666,2.156265513991558e-07,1276.8912040453708,1.3213040175502537,0.475813791894637
0.013206519133411155,1858.7339856923727,1.3699899513706288e-07,1270.8524425835756,1.0018823716888852,0.42074101991941193
0.0008456694291898737,1779.6088631424536,4.80444127206147e-07,1860.9618724695335,1.7917909328914121,0.36487810630191786
0.00035685009242779917,1776.006155935715,8.614648944600927e-07,1581.2445097596994,2.4573802911429987,0.39454522795214586
0.0006785759499212199,1778.3847375417845,3.715247806501736e-07,1806.6415250059358,1.6503475207814318,0.4210702866333445
0.0004150802145958471,1776.3650743077762,3.149504080840025e-07,1831.2748346644612,1.6222128583106596,0.49205655471615045
0.010318528483704747,1840.9069579097272,1.2526702365413026e-07,1048.0433048954771,1.0217469738789566,0.4907407778527221
0.00034754954418671755,1776.474530037462,8.196733946377615e-07,1639.4453785096605,2.499305489585676,0.4430823056318897
0.002207484409915648,1788.9984080139259,2.011938751280565e-07,1825.7651205608754,1.2383811257315294,0.44320545613756906
0.0003473258252558669,1776.262795240351,7.011201880677181e-07,1699.2926989448297,2.3230372691369467,0.4485971816444726
0.000457492206204863,1776.6966386131696,4.575425679711512e-07,1914.3372796100412,1.8183982727383226,0.4127238704119509
0.0007561033176909211,1778.956880138719,3.6980328329413885e-07,1758.5615005056159,1.6432649180958723,0.4187747682107418
0.0003532402053620506,1777.4142565961727,9.33919624431886e-07,1812.6266363300222,2.679369207217885,0.44788030245158467
0.00034805843536832667,1776.5960681869096,1.01169261484914e-06,1626.3372338427941,2.7160366218129925,0.41794208309371117
0.00034740034423578944,1776.2400054817233,5.099562970659657e-07,1691.1199304839276,2.0796722717729845,0.4995830402960234
0.011583719404023352,1848.7494783863817,1.5310688204872008e-07,1274.1335817068236,1.0549427471818096,0.41611704815488687
0.00039698708938834515,1776.227340461969,4.613460154577881e-07,1281.2024910543814,1.9703819488632701,0.4956700060965485
0.0011682852098025148,1781.9019918932004,3.5336947599622763e-07,1814.6328726513154,1.5743897503296214,0.39494704133475467
0.00034801253000248746,1776.1574098948931,6.730296087006454e-07,1737.2327405241838,2.264270235000334,0.44285720393436684
0.0041285706615120776,1801.6525844585017,1.5441851113745672e-07,1363.1464574761144,1.1346859450104254,0.4909776239648398
0.0010675082075216422,1781.1931182823976,4.816142079813478e-07,1914.5687758410097,1.7704127277139377,0.3478625993145989
0.00042728182872043635,1776.459929539441,3.1495993832034045e-07,1820.5984766605825,1.616933553427987,0.48871878798138196
0.0008566310385172863,1779.6880884032714,4.093077615164524e-07,1691.8124551072904,1.7036111625297126,0.4014535078557885
0.0003511929822275136,1777.1164696979743,6.557288622703022e-07,1918.8178757453131,2.3230372691369467,0.48429563306486106
0.0003488382861251902,1776.7430941053244,8.622320454430757e-07,1271.2138399434996,2.679369207217885,0.49026095641134826
0.002110629176981922,1788.3481390891309,1.430865493974662e-07,1952.415231071799,1.09171537099973,0.49047109703316133
0.005858134900083688,1812.7978249607004,1.599997490129275e-07,1072.7839738691755,1.162379330385535,0.4974116609361449
0.0017472882832037736,1785.892119733655,2.1565029473589408e-07,1876.36670761394,1.2810054056186515,0.4422533182611088
0.006355722940376081,1815.974306631849,2.1800498484394458e-07,1183.9363584518067,1.2685656559770053,0.42505091247576093
0.008577488617743406,1830.0261552763166,1.4621849616420418e-07,1928.0470945329484,1.0065433541104007,0.38747163407312474
0.004635457178177371,1804.9376547589643,1.5100463279433496e-07,1302.2967465565923,1.1248432218682531,0.4934816958747829
0.014680606258709645,1867.7333566258824,1.469333115559699e-07,1319.8287175064797,1.0141836572063325,0.3937162686724843
0.00034776686782833437,1776.5313051363469,6.59260153847721e-07,1658.0419662920654,2.3188137184376183,0.4796279411382583
0.00038974888674223594,1776.174275427447,8.021416006083072e-07,1699.2926989448297,2.3230372691369467,0.369147905276243
0.0028894589639301576,1793.5365796518147,2.422248524974371e-07,1787.0623667603886,1.3101302216856563,0.4010664598408082
0.004247561634847661,1802.4253259152645,1.2583416218673402e-07,1605.0333475810273,1.02908950865746,0.49570910799611856
0.003793435495576182,1799.4705599149036,1.7145224041136128e-07,1701.6804722724758,1.1441123767798662,0.44410257674334025
0.00034917502985760577,1776.0934351423032,5.89827156700881e-07,1600.164833143428,2.174182233159022,0.47043198897259575
0.0007976343782503435,1779.260277170164,4.905301389003867e-07,1648.5052221781134,1.8365246620667859,0.3827500964808296
0.013375021052218088,1859.7660388569752,1.3717426748187175e-07,1258.7277881165317,1.0025230557434706,0.42074101991941193
0.016723589406760116,1880.098393625519,1.4600225351150054e-07,1274.0483886137183,1.0049630412818413,0.3864524273268702
0.0003475810195600481,1776.4834906091387,7.219542939785846e-07,1867.3205056421994,2.345599042131454,0.4430823056318897
0.000347365585084833,1776.411849856351,9.89027497135278e-07,1586.5183268255314,2.679369207217885,0.4153013296860837
0.007789893355965747,1825.0677706378772,1.2052022782259274e-07,1276.8060109522655,1.0024344122944493,0.4909776239648398
0.00034806366425049675,1776.153232421746,1.0299072671287887e-06,1586.5183268255314,2.679369207217885,0.3911338042864586
0.01292155579807155,1856.986638065096,1.3635772094348387e-07,1272.5768826264189,1.0018823716888852,0.42345245466353504
0.0010584277587803689,1781.1289573084214,1.843157133782782e-07,1925.6996436470201,1.243940837466287,0.49446436493524126
0.0014369488761236478,1783.768153044946,2.6869206182223036e-07,1588.518292574825,1.4341795821357293,0.44558288424311093
0.013939937042033964,1863.2197607968326,1.3717426748187175e-07,1224.7300735174051,1.0025230557434706,0.42074101991941193
0.006488383167604368,1816.8192056465596,1.3894629994360548e-07,1863.3622365746378,1.010893134380176,0.42293417375515857
0.0003472618866342213,1776.3002212423255,5.645932235360844e-07,1831.1440053924564,2.1348500163299398,0.4742372819423178
0.010954436508366097,1844.8552881903192,1.5846472148080486e-07,1272.3529927554387,1.07344936179377,0.416342149597152
0.00034883105158453457,1776.7418283930153,8.662715568934813e-07,1283.2065567161712,2.679369207217885,0.48787285599896213
0.0025897286330352222,1791.5499289876634,1.9630151770448e-07,1282.544981149002,1.2834410700829162,0.4942211599403716
0.00034765975970535917,1776.1940831500478,5.170989483653104e-07,1655.35084201718,2.088649785727818,0.49692670160303576
0.010587663462038743,1842.579640758557,1.2356213277586342e-07,1003.4114639078099,1.0217469738789566,0.49767182304869806
0.0003493589205027601,1776.0868640209426,6.963657413878117e-07,1581.3149122908758,2.3072253036511388,0.4448041014642538
0.006384683381875664,1816.1588217554681,1.3618077048296266e-07,1332.0922815463123,1.0553855470097795,0.481101558800711
0.004131320979121076,1801.670456738372,1.2583416218673402e-07,1625.275644586308,1.02908950865746,0.49570910799611856
0.008858618720152943,1831.790392541187,1.5842141153278756e-07,1688.6457370597775,1.052055597736106,0.3925292665255302
0.0005123315821385958,1777.124445721544,3.096075848488869e-07,1759.26850053958,1.5844777389216878,0.476606684699584
0.00034967710288336584,1776.0767923834112,6.783084200176851e-07,1926.5853287068144,2.2217240271833156,0.41677538053416446
0.0010503402634184952,1781.071769144801,2.9294516690737804e-07,1820.8547301639924,1.4758850448942817,0.4292181732567334
0.0003535871893524283,1776.0179614602473,6.195677638961075e-07,1363.3656772890722,2.2383989986488078,0.4751893114372708
0.004196257506486244,1802.0922740169424,1.9535805190035015e-07,1665.1003353620304,1.1956652178856868,0.42003606435341845
0.006433295596877115,1816.468456397869,1.2873679451412715e-07,1302.2967465565923,1.0385997303051446,0.4934816958747829
0.002659233175730165,1792.0116220738146,1.8293892483430774e-07,1527.0656848509404,1.2164524522602123,0.4753076771512738
0.005320082925855221,1809.3490820681452,1.8113337807863947e-07,1928.0470945329484,1.1249442379073034,0.3925292665255302
0.00034798203666372364,1776.1600054434466,7.158640320567409e-07,1697.5713963662424,2.3230372691369467,0.437001741565437
0.0004190946345287138,1776.3961778570454,4.657040374947783e-07,1236.019114704226,1.9703819488632701,0.49090594364948165
0.0003482692037215404,1776.138291236388,8.135001138762997e-07,1670.7486165011583,2.434661032339186,0.4175354848348325
0.003986177872377579,1800.7265218414584,1.8840854826124408e-07,1259.5215211848729,1.2327824975485275,0.4738415524647067
0.0033058180558222655,1796.2793538618382,1.694390431430517e-07,1776.6831143422978,1.1420026962607654,0.448598306531519
0.0013235391760836642,1782.9840816715084,1.641664857286996e-07,1975.179155233889,1.175031137349566,0.49536819964151296
0.006081524532012854,1814.2253635747131,2.1356615726574958e-07,1282.3085275972048,1.2493939052703051,0.4193391691562727
0.00038601174186694533,1776.147677408844,4.3308806508954636e-07,1453.9054493662713,1.9002647091408782,0.4909776239648398
0.0003477606666282733,1776.5298167804615,6.648834605755013e-07,1688.3016740854926,2.3188137184376183,0.4751893114372708
0.0003502039694481499,1776.9661554290299,7.821556320704666e-07,1652.5325856187528,2.5108939031118997,0.47346733814959413
0.0003472548943388379,1776.3366137527457,4.888529537403576e-07,1895.6437905661478,2.0265961766999863,0.4948356788271658
0.011259976334693266,1846.7476565845598,1.2271468953996e-07,1014.5799668658294,1.011284282109046,0.4907407778527221
0.0005075051524086685,1777.0870233813355,4.364651840037544e-07,1890.2456089745122,1.7744725303372741,0.4116985630303544
0.00034831816001108914,1776.1350989090984,5.473339172348128e-07,1558.1754307464835,2.1380561576155754,0.4918370365200867
0.0008974995498205548,1779.9824960976484,2.8394758050959366e-07,1699.7939980499739,1.4866422335081295,0.4547268616990066
0.0009440114527344184,1780.3158230445792,2.099783107062697e-07,1825.5088670574655,1.3206687087258622,0.4890533861110171
0.012139452835837047,1852.1779910271218,1.5906491093794377e-07,1615.666773522784,1.0358560295126593,0.3708351466595174
0.00034850589621477127,1776.1238999438663,6.239631776227242e-07,1867.3205056421994,2.1747801891912912,0.44009146388742015
0.0005698216999726744,1777.566352700885,3.392220010839872e-07,1876.36670761394,1.6066376508365718,0.4422533182611088
0.0004963285929117157,1777.0001767760837,3.5887985650985936e-07,1932.8005211125517,1.6502445072444318,0.4407044618384562
0.0007875021326109955,1779.1864384125022,2.0213535239887497e-07,1974.1309937616666,1.3026220714440282,0.4944148902618077
0.0003474020419101593,1776.239578050734,6.927233907295158e-07,1652.5325856187528,2.3188137184376183,0.4532144936233035
